Batch,Subject,PVC_Nr,Sow,Coder,Behavior,Recipient,n
5,1,9233,808,Sarah,Nose body,6,1
5,1,9233,808,Sarah,Nose body,7,2
5,1,9233,808,Sarah,Nose front,12,1
5,1,9233,808,Sarah,Nose front,13,1
5,1,9233,808,Sarah,Nose front,14,1
5,1,9233,808,Sarah,Nose front,15,2
5,1,9233,808,Sarah,Nose front,17,2
5,1,9233,808,Sarah,Nose front,18,2
5,1,9233,808,Sarah,Nose front,2,1
5,1,9233,808,Sarah,Nose front,3,3
5,1,9233,808,Sarah,Nose front,4,1
5,1,9233,808,Sarah,Nose front,5,3
5,1,9233,808,Sarah,Nose front,6,3
5,1,9233,808,Sarah,Nose front,8,4
5,1,9233,808,Sarah,Play,10,6
5,1,9233,808,Sarah,Play,10,1
5,1,9233,808,Sarah,Play,11,2
5,1,9233,808,Sarah,Play,12,4
5,1,9233,808,Sarah,Play,13,3
5,1,9233,808,Sarah,Play,13,1
5,1,9233,808,Sarah,Play,14,4
5,1,9233,808,Sarah,Play,15,5
5,1,9233,808,Sarah,Play,15,1
5,1,9233,808,Sarah,Play,17,1
5,1,9233,808,Sarah,Play,17,1
5,1,9233,808,Sarah,Play,18,2
5,1,9233,808,Sarah,Play,2,1
5,1,9233,808,Sarah,Play,3,3
5,1,9233,808,Sarah,Play,3,1
5,1,9233,808,Sarah,Play,4,4
5,1,9233,808,Sarah,Play,4,1
5,1,9233,808,Sarah,Play,5,1
5,1,9233,808,Sarah,Play,6,1
5,1,9233,808,Sarah,Play,7,4
5,1,9233,808,Sarah,Play,8,1
5,1,9233,808,Sarah,Play,9,5
5,1,9233,808,Sarah,Social resting,2,1
5,2,8548,804,Sarah,Agonistic,1,2
5,2,8548,804,Sarah,Agonistic,10,4
5,2,8548,804,Sarah,Agonistic,11,1
5,2,8548,804,Sarah,Agonistic,12,6
5,2,8548,804,Sarah,Agonistic,13,3
5,2,8548,804,Sarah,Agonistic,14,1
5,2,8548,804,Sarah,Agonistic,15,2
5,2,8548,804,Sarah,Agonistic,17,1
5,2,8548,804,Sarah,Agonistic,3,2
5,2,8548,804,Sarah,Agonistic,4,5
5,2,8548,804,Sarah,Agonistic,5,2
5,2,8548,804,Sarah,Agonistic,6,1
5,2,8548,804,Sarah,Agonistic,7,2
5,2,8548,804,Sarah,Agonistic,8,1
5,2,8548,804,Sarah,Agonistic,9,3
5,2,8548,804,Sarah,Mount,17,5
5,2,8548,804,Sarah,Mount,18,1
5,2,8548,804,Sarah,Mount,4,1
5,2,8548,804,Sarah,Mount,5,1
5,2,8548,804,Sarah,Mount,7,1
5,2,8548,804,Sarah,Mount,8,6
5,2,8548,804,Sarah,Nose ano,4,1
5,2,8548,804,Sarah,Nose body,3,1
5,2,8548,804,Sarah,Nose body,4,1
5,2,8548,804,Sarah,Nose body,7,1
5,2,8548,804,Sarah,Nose body,8,1
5,2,8548,804,Sarah,Nose body,9,1
5,2,8548,804,Sarah,Nose front,1,1
5,2,8548,804,Sarah,Nose front,11,1
5,2,8548,804,Sarah,Nose front,12,1
5,2,8548,804,Sarah,Nose front,13,4
5,2,8548,804,Sarah,Nose front,14,1
5,2,8548,804,Sarah,Nose front,17,1
5,2,8548,804,Sarah,Nose front,18,2
5,2,8548,804,Sarah,Nose front,4,1
5,2,8548,804,Sarah,Nose front,6,1
5,2,8548,804,Sarah,Nose front,8,1
5,2,8548,804,Sarah,Play,10,3
5,2,8548,804,Sarah,Play,10,1
5,2,8548,804,Sarah,Play,11,1
5,2,8548,804,Sarah,Play,12,1
5,2,8548,804,Sarah,Play,14,3
5,2,8548,804,Sarah,Play,15,1
5,2,8548,804,Sarah,Play,16,2
5,2,8548,804,Sarah,Play,18,1
5,2,8548,804,Sarah,Play,1,1
5,2,8548,804,Sarah,Play,3,1
5,2,8548,804,Sarah,Play,4,3
5,2,8548,804,Sarah,Play,4,1
5,2,8548,804,Sarah,Play,5,5
5,2,8548,804,Sarah,Play,6,4
5,2,8548,804,Sarah,Play,8,3
5,2,8548,804,Sarah,Play,8,2
5,2,8548,804,Sarah,Play,9,1
5,2,8548,804,Sarah,Social resting,18,1
5,3,8572,804,Sarah,Agonistic,10,5
5,3,8572,804,Sarah,Agonistic,11,1
5,3,8572,804,Sarah,Agonistic,12,5
5,3,8572,804,Sarah,Agonistic,13,1
5,3,8572,804,Sarah,Agonistic,14,5
5,3,8572,804,Sarah,Agonistic,15,1
5,3,8572,804,Sarah,Agonistic,17,1
5,3,8572,804,Sarah,Agonistic,18,1
5,3,8572,804,Sarah,Agonistic,2,4
5,3,8572,804,Sarah,Agonistic,4,3
5,3,8572,804,Sarah,Agonistic,5,1
5,3,8572,804,Sarah,Agonistic,7,5
5,3,8572,804,Sarah,Agonistic,8,4
5,3,8572,804,Sarah,Mount,17,2
5,3,8572,804,Sarah,Mount,18,1
5,3,8572,804,Sarah,Mount,8,3
5,3,8572,804,Sarah,Nose body,16,2
5,3,8572,804,Sarah,Nose body,18,3
5,3,8572,804,Sarah,Nose front,17,1
5,3,8572,804,Sarah,Nose front,18,2
5,3,8572,804,Sarah,Nose front,2,1
5,3,8572,804,Sarah,Nose front,4,2
5,3,8572,804,Sarah,Nose front,5,2
5,3,8572,804,Sarah,Nose front,9,2
5,3,8572,804,Sarah,Play,13,1
5,3,8572,804,Sarah,Play,15,3
5,3,8572,804,Sarah,Play,1,1
5,3,8572,804,Sarah,Play,2,1
5,3,8572,804,Sarah,Play,7,1
5,3,8572,804,Sarah,Play,8,1
5,4,8653,728,Sarah,Agonistic,1,2
5,4,8653,728,Sarah,Agonistic,11,4
5,4,8653,728,Sarah,Agonistic,15,2
5,4,8653,728,Sarah,Agonistic,16,3
5,4,8653,728,Sarah,Agonistic,17,1
5,4,8653,728,Sarah,Agonistic,18,1
5,4,8653,728,Sarah,Agonistic,2,4
5,4,8653,728,Sarah,Agonistic,3,1
5,4,8653,728,Sarah,Agonistic,6,4
5,4,8653,728,Sarah,Agonistic,7,1
5,4,8653,728,Sarah,Agonistic,8,18
5,4,8653,728,Sarah,Mount,11,1
5,4,8653,728,Sarah,Mount,3,1
5,4,8653,728,Sarah,Mount,8,3
5,4,8653,728,Sarah,Nose ano,8,1
5,4,8653,728,Sarah,Nose body,12,1
5,4,8653,728,Sarah,Nose body,13,1
5,4,8653,728,Sarah,Nose body,17,1
5,4,8653,728,Sarah,Nose body,18,1
5,4,8653,728,Sarah,Nose body,2,2
5,4,8653,728,Sarah,Nose front,1,2
5,4,8653,728,Sarah,Nose front,12,1
5,4,8653,728,Sarah,Nose front,18,1
5,4,8653,728,Sarah,Nose front,2,1
5,4,8653,728,Sarah,Nose front,3,1
5,4,8653,728,Sarah,Nose front,5,1
5,4,8653,728,Sarah,Nose front,8,1
5,4,8653,728,Sarah,Play,12,1
5,4,8653,728,Sarah,Play,1,1
5,4,8653,728,Sarah,Play,1,1
5,4,8653,728,Sarah,Play,2,4
5,4,8653,728,Sarah,Play,2,1
5,4,8653,728,Sarah,Play,3,1
5,4,8653,728,Sarah,Play,5,1
5,4,8653,728,Sarah,Play,8,1
5,5,9166,810,Sarah,Agonistic,1,3
5,5,9166,810,Sarah,Agonistic,10,3
5,5,9166,810,Sarah,Agonistic,11,5
5,5,9166,810,Sarah,Agonistic,12,3
5,5,9166,810,Sarah,Agonistic,13,6
5,5,9166,810,Sarah,Agonistic,14,1
5,5,9166,810,Sarah,Agonistic,15,5
5,5,9166,810,Sarah,Agonistic,16,3
5,5,9166,810,Sarah,Agonistic,17,3
5,5,9166,810,Sarah,Agonistic,2,2
5,5,9166,810,Sarah,Agonistic,3,3
5,5,9166,810,Sarah,Agonistic,4,2
5,5,9166,810,Sarah,Agonistic,6,2
5,5,9166,810,Sarah,Agonistic,8,1
5,5,9166,810,Sarah,Agonistic,9,13
5,5,9166,810,Sarah,Nose ano,3,1
5,5,9166,810,Sarah,Nose body,12,3
5,5,9166,810,Sarah,Nose body,14,1
5,5,9166,810,Sarah,Nose body,18,1
5,5,9166,810,Sarah,Nose body,2,1
5,5,9166,810,Sarah,Nose body,3,2
5,5,9166,810,Sarah,Nose body,6,2
5,5,9166,810,Sarah,Nose body,9,1
5,5,9166,810,Sarah,Nose front,1,2
5,5,9166,810,Sarah,Nose front,10,1
5,5,9166,810,Sarah,Nose front,11,1
5,5,9166,810,Sarah,Nose front,12,1
5,5,9166,810,Sarah,Nose front,13,2
5,5,9166,810,Sarah,Nose front,14,2
5,5,9166,810,Sarah,Nose front,15,2
5,5,9166,810,Sarah,Nose front,17,2
5,5,9166,810,Sarah,Nose front,18,2
5,5,9166,810,Sarah,Nose front,2,1
5,5,9166,810,Sarah,Nose front,3,2
5,5,9166,810,Sarah,Nose front,4,2
5,5,9166,810,Sarah,Nose front,6,2
5,5,9166,810,Sarah,Nose front,9,2
5,5,9166,810,Sarah,Play,10,3
5,5,9166,810,Sarah,Play,11,1
5,5,9166,810,Sarah,Play,12,4
5,5,9166,810,Sarah,Play,13,5
5,5,9166,810,Sarah,Play,13,1
5,5,9166,810,Sarah,Play,14,5
5,5,9166,810,Sarah,Play,14,1
5,5,9166,810,Sarah,Play,15,5
5,5,9166,810,Sarah,Play,16,1
5,5,9166,810,Sarah,Play,17,2
5,5,9166,810,Sarah,Play,18,1
5,5,9166,810,Sarah,Play,1,1
5,5,9166,810,Sarah,Play,1,2
5,5,9166,810,Sarah,Play,2,7
5,5,9166,810,Sarah,Play,4,1
5,5,9166,810,Sarah,Play,6,6
5,5,9166,810,Sarah,Play,7,4
5,5,9166,810,Sarah,Play,8,1
5,5,9166,810,Sarah,Play,9,3
5,5,9166,810,Sarah,Social resting,14,1
5,6,8971,806,Sarah,Agonistic,10,4
5,6,8971,806,Sarah,Agonistic,11,2
5,6,8971,806,Sarah,Agonistic,13,2
5,6,8971,806,Sarah,Agonistic,14,1
5,6,8971,806,Sarah,Agonistic,15,1
5,6,8971,806,Sarah,Agonistic,17,2
5,6,8971,806,Sarah,Agonistic,18,1
5,6,8971,806,Sarah,Agonistic,2,1
5,6,8971,806,Sarah,Agonistic,5,2
5,6,8971,806,Sarah,Agonistic,7,1
5,6,8971,806,Sarah,Agonistic,8,2
5,6,8971,806,Sarah,Agonistic,9,1
5,6,8971,806,Sarah,Mount,17,3
5,6,8971,806,Sarah,Mount,4,2
5,6,8971,806,Sarah,Nose ano,13,2
5,6,8971,806,Sarah,Nose ano,2,5
5,6,8971,806,Sarah,Nose body,12,2
5,6,8971,806,Sarah,Nose body,13,1
5,6,8971,806,Sarah,Nose body,16,1
5,6,8971,806,Sarah,Nose body,18,1
5,6,8971,806,Sarah,Nose body,4,1
5,6,8971,806,Sarah,Nose body,7,1
5,6,8971,806,Sarah,Nose body,8,1
5,6,8971,806,Sarah,Nose body,9,1
5,6,8971,806,Sarah,Nose front,1,1
5,6,8971,806,Sarah,Nose front,11,1
5,6,8971,806,Sarah,Nose front,13,2
5,6,8971,806,Sarah,Nose front,17,2
5,6,8971,806,Sarah,Nose front,18,5
5,6,8971,806,Sarah,Nose front,2,1
5,6,8971,806,Sarah,Nose front,5,2
5,6,8971,806,Sarah,Nose front,7,2
5,6,8971,806,Sarah,Nose front,8,1
5,6,8971,806,Sarah,Play,11,1
5,6,8971,806,Sarah,Play,12,2
5,6,8971,806,Sarah,Play,13,2
5,6,8971,806,Sarah,Play,13,2
5,6,8971,806,Sarah,Play,15,5
5,6,8971,806,Sarah,Play,16,1
5,6,8971,806,Sarah,Play,17,3
5,6,8971,806,Sarah,Play,1,2
5,6,8971,806,Sarah,Play,2,3
5,6,8971,806,Sarah,Play,2,1
5,6,8971,806,Sarah,Play,3,1
5,6,8971,806,Sarah,Play,5,5
5,6,8971,806,Sarah,Play,7,2
5,6,8971,806,Sarah,Play,8,4
5,6,8971,806,Sarah,Play,9,3
5,6,8971,806,Sarah,Social resting,13,1
5,7,8564,776,Sarah,Agonistic,1,3
5,7,8564,776,Sarah,Agonistic,11,1
5,7,8564,776,Sarah,Agonistic,12,1
5,7,8564,776,Sarah,Agonistic,13,1
5,7,8564,776,Sarah,Agonistic,14,3
5,7,8564,776,Sarah,Agonistic,15,3
5,7,8564,776,Sarah,Agonistic,16,2
5,7,8564,776,Sarah,Agonistic,17,8
5,7,8564,776,Sarah,Agonistic,2,4
5,7,8564,776,Sarah,Agonistic,3,2
5,7,8564,776,Sarah,Agonistic,7,1
5,7,8564,776,Sarah,Agonistic,8,1
5,7,8564,776,Sarah,Agonistic,9,6
5,7,8564,776,Sarah,Nose body,10,1
5,7,8564,776,Sarah,Nose body,12,1
5,7,8564,776,Sarah,Nose body,16,1
5,7,8564,776,Sarah,Nose body,17,2
5,7,8564,776,Sarah,Nose body,6,2
5,7,8564,776,Sarah,Nose front,14,2
5,7,8564,776,Sarah,Nose front,15,1
5,7,8564,776,Sarah,Nose front,17,1
5,7,8564,776,Sarah,Nose front,18,1
5,7,8564,776,Sarah,Nose front,3,2
5,7,8564,776,Sarah,Play,11,1
5,7,8564,776,Sarah,Play,14,2
5,7,8564,776,Sarah,Play,16,1
5,7,8564,776,Sarah,Play,2,2
5,7,8564,776,Sarah,Play,4,1
5,7,8564,776,Sarah,Play,5,3
5,7,8564,776,Sarah,Play,8,2
5,7,8564,776,Sarah,Social resting,10,1
5,7,8564,776,Sarah,Social resting,14,1
5,7,8564,776,Sarah,Social resting,17,1
5,8,8672,813,Sarah,Agonistic,1,4
5,8,8672,813,Sarah,Agonistic,10,1
5,8,8672,813,Sarah,Agonistic,11,2
5,8,8672,813,Sarah,Agonistic,12,2
5,8,8672,813,Sarah,Agonistic,13,4
5,8,8672,813,Sarah,Agonistic,15,3
5,8,8672,813,Sarah,Agonistic,17,1
5,8,8672,813,Sarah,Agonistic,18,2
5,8,8672,813,Sarah,Agonistic,2,1
5,8,8672,813,Sarah,Agonistic,3,3
5,8,8672,813,Sarah,Agonistic,4,13
5,8,8672,813,Sarah,Agonistic,5,2
5,8,8672,813,Sarah,Agonistic,6,2
5,8,8672,813,Sarah,Agonistic,7,3
5,8,8672,813,Sarah,Agonistic,9,2
5,8,8672,813,Sarah,Mount,11,1
5,8,8672,813,Sarah,Mount,14,1
5,8,8672,813,Sarah,Mount,2,2
5,8,8672,813,Sarah,Mount,9,1
5,8,8672,813,Sarah,Nose ano,13,1
5,8,8672,813,Sarah,Nose ano,14,1
5,8,8672,813,Sarah,Nose ano,16,1
5,8,8672,813,Sarah,Nose body,1,1
5,8,8672,813,Sarah,Nose body,13,2
5,8,8672,813,Sarah,Nose body,18,1
5,8,8672,813,Sarah,Nose body,4,2
5,8,8672,813,Sarah,Nose body,6,2
5,8,8672,813,Sarah,Nose body,9,1
5,8,8672,813,Sarah,Nose front,11,1
5,8,8672,813,Sarah,Nose front,12,1
5,8,8672,813,Sarah,Nose front,16,1
5,8,8672,813,Sarah,Nose front,2,2
5,8,8672,813,Sarah,Nose front,3,1
5,8,8672,813,Sarah,Nose front,9,1
5,8,8672,813,Sarah,Play,11,1
5,8,8672,813,Sarah,Play,12,3
5,8,8672,813,Sarah,Play,13,1
5,8,8672,813,Sarah,Play,14,1
5,8,8672,813,Sarah,Play,17,1
5,8,8672,813,Sarah,Play,2,4
5,8,8672,813,Sarah,Play,4,2
5,8,8672,813,Sarah,Play,6,1
5,9,8530,775,Sarah,Agonistic,1,1
5,9,8530,775,Sarah,Agonistic,10,1
5,9,8530,775,Sarah,Agonistic,11,1
5,9,8530,775,Sarah,Agonistic,12,1
5,9,8530,775,Sarah,Agonistic,13,1
5,9,8530,775,Sarah,Agonistic,14,1
5,9,8530,775,Sarah,Agonistic,15,3
5,9,8530,775,Sarah,Agonistic,16,3
5,9,8530,775,Sarah,Agonistic,17,4
5,9,8530,775,Sarah,Agonistic,18,2
5,9,8530,775,Sarah,Agonistic,2,2
5,9,8530,775,Sarah,Agonistic,3,2
5,9,8530,775,Sarah,Agonistic,4,2
5,9,8530,775,Sarah,Agonistic,5,13
5,9,8530,775,Sarah,Agonistic,6,1
5,9,8530,775,Sarah,Agonistic,7,4
5,9,8530,775,Sarah,Agonistic,8,5
5,9,8530,775,Sarah,Mount,13,1
5,9,8530,775,Sarah,Mount,14,4
5,9,8530,775,Sarah,Mount,15,3
5,9,8530,775,Sarah,Mount,16,3
5,9,8530,775,Sarah,Mount,3,1
5,9,8530,775,Sarah,Mount,7,10
5,9,8530,775,Sarah,Nose ano,1,1
5,9,8530,775,Sarah,Nose ano,13,1
5,9,8530,775,Sarah,Nose ano,8,1
5,9,8530,775,Sarah,Nose body,13,1
5,9,8530,775,Sarah,Nose body,14,2
5,9,8530,775,Sarah,Nose body,15,1
5,9,8530,775,Sarah,Nose body,17,1
5,9,8530,775,Sarah,Nose body,18,2
5,9,8530,775,Sarah,Nose body,2,2
5,9,8530,775,Sarah,Nose body,6,2
5,9,8530,775,Sarah,Nose front,12,2
5,9,8530,775,Sarah,Nose front,13,1
5,9,8530,775,Sarah,Nose front,14,3
5,9,8530,775,Sarah,Nose front,15,1
5,9,8530,775,Sarah,Nose front,17,1
5,9,8530,775,Sarah,Nose front,18,1
5,9,8530,775,Sarah,Nose front,2,1
5,9,8530,775,Sarah,Nose front,3,2
5,9,8530,775,Sarah,Nose front,4,1
5,9,8530,775,Sarah,Nose front,5,1
5,9,8530,775,Sarah,Nose front,6,1
5,9,8530,775,Sarah,Play,12,1
5,9,8530,775,Sarah,Play,14,4
5,9,8530,775,Sarah,Play,15,1
5,9,8530,775,Sarah,Play,17,1
5,9,8530,775,Sarah,Play,18,1
5,9,8530,775,Sarah,Play,2,1
5,9,8530,775,Sarah,Play,3,1
5,9,8530,775,Sarah,Play,5,2
5,9,8530,775,Sarah,Play,6,2
5,9,8530,775,Sarah,Play,8,1
5,9,8530,775,Sarah,Social resting,14,1
5,9,8530,775,Sarah,Social resting,17,1
5,9,8530,775,Sarah,Social resting,7,1
5,10,9100,772,Sarah,Agonistic,1,1
5,10,9100,772,Sarah,Agonistic,11,1
5,10,9100,772,Sarah,Agonistic,12,2
5,10,9100,772,Sarah,Agonistic,13,1
5,10,9100,772,Sarah,Agonistic,14,10
5,10,9100,772,Sarah,Agonistic,15,3
5,10,9100,772,Sarah,Agonistic,16,1
5,10,9100,772,Sarah,Agonistic,17,3
5,10,9100,772,Sarah,Agonistic,18,1
5,10,9100,772,Sarah,Agonistic,2,1
5,10,9100,772,Sarah,Agonistic,3,3
5,10,9100,772,Sarah,Agonistic,4,1
5,10,9100,772,Sarah,Agonistic,5,8
5,10,9100,772,Sarah,Agonistic,6,3
5,10,9100,772,Sarah,Agonistic,8,2
5,10,9100,772,Sarah,Agonistic,9,3
5,10,9100,772,Sarah,Mount,15,1
5,10,9100,772,Sarah,Mount,18,1
5,10,9100,772,Sarah,Mount,3,1
5,10,9100,772,Sarah,Mount,9,1
5,10,9100,772,Sarah,Nose ano,18,1
5,10,9100,772,Sarah,Nose ano,3,1
5,10,9100,772,Sarah,Nose ano,7,1
5,10,9100,772,Sarah,Nose body,13,1
5,10,9100,772,Sarah,Nose body,14,2
5,10,9100,772,Sarah,Nose body,17,1
5,10,9100,772,Sarah,Nose body,5,1
5,10,9100,772,Sarah,Nose body,7,2
5,10,9100,772,Sarah,Nose front,14,6
5,10,9100,772,Sarah,Nose front,18,1
5,10,9100,772,Sarah,Nose front,6,1
5,10,9100,772,Sarah,Play,14,2
5,10,9100,772,Sarah,Play,15,1
5,10,9100,772,Sarah,Play,1,2
5,10,9100,772,Sarah,Play,2,5
5,10,9100,772,Sarah,Play,2,1
5,10,9100,772,Sarah,Play,5,3
5,10,9100,772,Sarah,Play,6,1
5,10,9100,772,Sarah,Play,9,1
5,10,9100,772,Sarah,Social resting,14,2
5,10,9100,772,Sarah,Social resting,17,1
5,11,8623,775,Sarah,Agonistic,1,2
5,11,8623,775,Sarah,Agonistic,17,1
5,11,8623,775,Sarah,Agonistic,4,1
5,11,8623,775,Sarah,Agonistic,6,1
5,11,8623,775,Sarah,Agonistic,8,2
5,11,8623,775,Sarah,Mount,13,1
5,11,8623,775,Sarah,Mount,17,3
5,11,8623,775,Sarah,Mount,3,1
5,11,8623,775,Sarah,Mount,5,2
5,11,8623,775,Sarah,Mount,6,2
5,11,8623,775,Sarah,Nose ano,13,2
5,11,8623,775,Sarah,Nose body,12,2
5,11,8623,775,Sarah,Nose body,2,1
5,11,8623,775,Sarah,Nose front,11,1
5,11,8623,775,Sarah,Nose front,6,1
5,11,8623,775,Sarah,Play,10,1
5,11,8623,775,Sarah,Play,17,1
5,11,8623,775,Sarah,Play,5,1
5,11,8623,775,Sarah,Play,8,1
5,11,8623,775,Sarah,Play,9,1
5,12,8515,772,Sarah,Agonistic,1,3
5,12,8515,772,Sarah,Agonistic,10,2
5,12,8515,772,Sarah,Agonistic,13,3
5,12,8515,772,Sarah,Agonistic,14,3
5,12,8515,772,Sarah,Agonistic,16,1
5,12,8515,772,Sarah,Agonistic,17,7
5,12,8515,772,Sarah,Agonistic,18,2
5,12,8515,772,Sarah,Agonistic,2,7
5,12,8515,772,Sarah,Agonistic,3,3
5,12,8515,772,Sarah,Agonistic,5,2
5,12,8515,772,Sarah,Agonistic,7,1
5,12,8515,772,Sarah,Agonistic,9,2
5,12,8515,772,Sarah,Mount,11,1
5,12,8515,772,Sarah,Mount,13,2
5,12,8515,772,Sarah,Mount,17,1
5,12,8515,772,Sarah,Mount,18,1
5,12,8515,772,Sarah,Mount,2,9
5,12,8515,772,Sarah,Mount,3,3
5,12,8515,772,Sarah,Mount,4,1
5,12,8515,772,Sarah,Mount,8,1
5,12,8515,772,Sarah,Nose ano,2,1
5,12,8515,772,Sarah,Nose ano,3,1
5,12,8515,772,Sarah,Nose body,13,2
5,12,8515,772,Sarah,Nose body,15,1
5,12,8515,772,Sarah,Nose body,18,2
5,12,8515,772,Sarah,Nose body,2,4
5,12,8515,772,Sarah,Nose body,3,1
5,12,8515,772,Sarah,Nose body,5,1
5,12,8515,772,Sarah,Nose body,6,1
5,12,8515,772,Sarah,Nose front,11,2
5,12,8515,772,Sarah,Nose front,14,1
5,12,8515,772,Sarah,Nose front,15,1
5,12,8515,772,Sarah,Nose front,17,2
5,12,8515,772,Sarah,Nose front,18,1
5,12,8515,772,Sarah,Nose front,2,5
5,12,8515,772,Sarah,Nose front,3,1
5,12,8515,772,Sarah,Nose front,4,1
5,12,8515,772,Sarah,Nose front,5,2
5,12,8515,772,Sarah,Nose front,6,1
5,12,8515,772,Sarah,Nose front,7,1
5,12,8515,772,Sarah,Play,13,2
5,12,8515,772,Sarah,Play,13,1
5,12,8515,772,Sarah,Play,14,2
5,12,8515,772,Sarah,Play,15,1
5,12,8515,772,Sarah,Play,18,1
5,12,8515,772,Sarah,Play,1,2
5,12,8515,772,Sarah,Play,2,2
5,12,8515,772,Sarah,Play,5,6
5,12,8515,772,Sarah,Play,6,2
5,12,8515,772,Sarah,Play,6,1
5,12,8515,772,Sarah,Play,8,5
5,12,8515,772,Sarah,Social resting,14,2
5,12,8515,772,Sarah,Social resting,17,1
5,13,9089,806,Sarah,Agonistic,1,1
5,13,9089,806,Sarah,Agonistic,12,3
5,13,9089,806,Sarah,Agonistic,14,1
5,13,9089,806,Sarah,Agonistic,15,2
5,13,9089,806,Sarah,Agonistic,17,1
5,13,9089,806,Sarah,Agonistic,18,2
5,13,9089,806,Sarah,Agonistic,2,1
5,13,9089,806,Sarah,Agonistic,3,3
5,13,9089,806,Sarah,Agonistic,5,6
5,13,9089,806,Sarah,Agonistic,6,4
5,13,9089,806,Sarah,Agonistic,7,2
5,13,9089,806,Sarah,Agonistic,8,4
5,13,9089,806,Sarah,Agonistic,9,1
5,13,9089,806,Sarah,Nose body,12,1
5,13,9089,806,Sarah,Nose body,3,1
5,13,9089,806,Sarah,Nose body,6,4
5,13,9089,806,Sarah,Nose front,1,1
5,13,9089,806,Sarah,Nose front,10,1
5,13,9089,806,Sarah,Nose front,12,2
5,13,9089,806,Sarah,Nose front,14,2
5,13,9089,806,Sarah,Nose front,17,1
5,13,9089,806,Sarah,Nose front,18,2
5,13,9089,806,Sarah,Nose front,2,4
5,13,9089,806,Sarah,Nose front,3,1
5,13,9089,806,Sarah,Nose front,5,1
5,13,9089,806,Sarah,Nose front,6,5
5,13,9089,806,Sarah,Nose front,7,1
5,13,9089,806,Sarah,Play,10,1
5,13,9089,806,Sarah,Play,11,2
5,13,9089,806,Sarah,Play,12,2
5,13,9089,806,Sarah,Play,14,3
5,13,9089,806,Sarah,Play,15,6
5,13,9089,806,Sarah,Play,15,1
5,13,9089,806,Sarah,Play,17,1
5,13,9089,806,Sarah,Play,18,1
5,13,9089,806,Sarah,Play,1,4
5,13,9089,806,Sarah,Play,2,5
5,13,9089,806,Sarah,Play,3,1
5,13,9089,806,Sarah,Play,4,1
5,13,9089,806,Sarah,Play,5,3
5,13,9089,806,Sarah,Play,6,4
5,13,9089,806,Sarah,Play,6,2
5,13,9089,806,Sarah,Social resting,7,1
5,14,8596,810,Sarah,Agonistic,10,8
5,14,8596,810,Sarah,Agonistic,12,2
5,14,8596,810,Sarah,Agonistic,13,1
5,14,8596,810,Sarah,Agonistic,15,2
5,14,8596,810,Sarah,Agonistic,17,2
5,14,8596,810,Sarah,Agonistic,2,4
5,14,8596,810,Sarah,Agonistic,3,1
5,14,8596,810,Sarah,Agonistic,4,1
5,14,8596,810,Sarah,Agonistic,5,1
5,14,8596,810,Sarah,Agonistic,7,4
5,14,8596,810,Sarah,Agonistic,9,6
5,14,8596,810,Sarah,Mount,13,1
5,14,8596,810,Sarah,Mount,18,1
5,14,8596,810,Sarah,Nose ano,18,1
5,14,8596,810,Sarah,Nose body,13,1
5,14,8596,810,Sarah,Nose body,7,1
5,14,8596,810,Sarah,Nose body,9,1
5,14,8596,810,Sarah,Nose front,10,1
5,14,8596,810,Sarah,Nose front,13,1
5,14,8596,810,Sarah,Nose front,9,1
5,14,8596,810,Sarah,Play,10,1
5,14,8596,810,Sarah,Play,12,1
5,14,8596,810,Sarah,Play,13,3
5,14,8596,810,Sarah,Play,15,3
5,14,8596,810,Sarah,Play,17,1
5,14,8596,810,Sarah,Play,18,6
5,14,8596,810,Sarah,Play,1,1
5,14,8596,810,Sarah,Play,2,2
5,14,8596,810,Sarah,Play,2,1
5,14,8596,810,Sarah,Play,4,1
5,14,8596,810,Sarah,Play,5,1
5,14,8596,810,Sarah,Play,6,1
5,14,8596,810,Sarah,Play,6,1
5,14,8596,810,Sarah,Play,8,1
5,14,8596,810,Sarah,Play,9,1
5,14,8596,810,Sarah,Social resting,12,1
5,14,8596,810,Sarah,Social resting,4,1
5,15,9135,809,Sarah,Agonistic,1,2
5,15,9135,809,Sarah,Agonistic,10,1
5,15,9135,809,Sarah,Agonistic,11,2
5,15,9135,809,Sarah,Agonistic,13,1
5,15,9135,809,Sarah,Agonistic,14,1
5,15,9135,809,Sarah,Agonistic,17,3
5,15,9135,809,Sarah,Agonistic,18,3
5,15,9135,809,Sarah,Agonistic,3,3
5,15,9135,809,Sarah,Agonistic,4,1
5,15,9135,809,Sarah,Agonistic,5,2
5,15,9135,809,Sarah,Agonistic,7,1
5,15,9135,809,Sarah,Agonistic,8,1
5,15,9135,809,Sarah,Agonistic,9,2
5,15,9135,809,Sarah,Mount,1,1
5,15,9135,809,Sarah,Mount,10,1
5,15,9135,809,Sarah,Nose ano,1,1
5,15,9135,809,Sarah,Nose ano,2,2
5,15,9135,809,Sarah,Nose ano,3,1
5,15,9135,809,Sarah,Nose ano,4,2
5,15,9135,809,Sarah,Nose ano,5,1
5,15,9135,809,Sarah,Nose ano,8,1
5,15,9135,809,Sarah,Nose body,12,3
5,15,9135,809,Sarah,Nose body,14,3
5,15,9135,809,Sarah,Nose body,17,1
5,15,9135,809,Sarah,Nose body,18,2
